,lat,long,category,source
9772,41.925,-87.654653,university,Google
9775,41.9247917,-87.6561092,park,Google
9778,41.922704,-87.653989,university,Google
9779,41.923918,-87.653341,university,Google
9784,41.922656,-87.653351,school,Google
9786,41.924925,-87.65503000000002,library,Google
9787,41.924097,-87.65548100000002,university,Google
9788,41.9123262,-87.6300522,park,Google
9789,41.914414,-87.63073,park,Google
9790,41.912075,-87.6298,park,Google
9791,41.920114,-87.632049,park,Google
9795,41.920047,-87.636996,cafe,Google
9798,41.921985,-87.637638,school,Google
9866,41.914354,-87.634721,hospital,Google
9874,41.913872,-87.637834,school,Google
9898,41.907906,-87.626345,school,Google
9918,41.905686,-87.630183,cafe,Google
9923,41.903346,-87.626029,synagogue,Google
9970,41.905039,-87.630453,synagogue,Google
9991,41.911524,-87.631597,cafe,Google
9994,41.910947,-87.631486,school,Google
10015,41.910477,-87.63207,school,Google
10022,41.910474,-87.63180200000002,cafe,Google
10026,41.908507,-87.63233100000002,university,Google
10027,41.908852,-87.63202,school,Google
10048,41.908183,-87.634163,local_government_office,Google
10065,41.911273,-87.634883,cafe,Google
10066,41.91115,-87.63472,school,Google
10146,41.908636,-87.636426,school,Google
10155,41.908989,-87.638184,cafe,Google
10186,41.905039,-87.630453,synagogue,Google
10254,41.907738,-87.635847,school,Google
10256,41.906598,-87.635075,school,Google
10268,41.90397,-87.636553,library,Google
10270,41.9025838,-87.6386881,park,Google
10280,41.920011,-87.641704,cafe,Google
10292,41.9210045,-87.64516400000002,park,Google
10306,41.920994,-87.64559,park,Google
10310,41.918405,-87.645958,school,Google
10312,41.918679,-87.64708,park,Google
10319,41.918679,-87.64708,school,Google
10324,41.914758,-87.640704,school,Google
10328,41.914199,-87.646443,school,Google
10329,41.914036,-87.646126,school,Google
10340,41.92197,-87.648861,cafe,Google
10363,41.920032,-87.650898,school,Google
10365,41.920067,-87.648674,cafe,Google
10432,41.92166,-87.65258299999998,cafe,Google
10460,41.921114,-87.654337,university,Google
10476,41.918204,-87.653253,cafe,Google
10479,41.91771,-87.653227,cafe,Google
10484,41.917998,-87.653501,cafe,Google
10500,41.916031,-87.648735,park,Google
10524,41.91665,-87.655252,park,Google
10535,41.91347800000001,-87.652928,school,Google
10559,41.913638,-87.654876,school,Google
10580,41.910929,-87.641203,school,Google
10585,41.908088,-87.64005300000002,school,Google
10586,41.908897,-87.643562,school,Google
10605,41.910924,-87.647095,hospital,Google
10615,41.907905,-87.64546899999998,school,Google
10616,41.907905,-87.64546899999998,school,Google
10627,41.905725,-87.643158,school,Google
10628,41.904844,-87.640887,hospital,Google
10630,41.904588,-87.640489,cafe,Google
10632,41.904433,-87.64019300000002,cafe,Google
10637,41.904737,-87.64112800000002,local_government_office,Google
10643,41.903914,-87.63959100000002,school,Google
10649,41.90507,-87.64143,hospital,Google
10657,41.9058228,-87.6454724,park,Google
10658,41.905789,-87.64572199999998,park,Google
10663,41.903251,-87.64357199999998,local_government_office,Google
10664,41.905108,-87.647199,local_government_office,Google
10727,41.909393,-87.649335,school,Google
10731,41.908168,-87.64833,hospital,Google
10767,41.908635,-87.650225,school,Google
10771,41.908632,-87.65118100000002,school,Google
10809,41.910929,-87.653441,cafe,Google
10815,41.910748,-87.653534,cafe,Google
10821,41.910922,-87.654376,school,Google
10822,41.910744,-87.654177,school,Google
10836,41.908759,-87.65227900000002,cafe,Google
10841,41.90815,-87.652059,school,Google
10852,41.907464,-87.648662,school,Google
10859,41.907141,-87.649275,school,Google
10868,41.906642,-87.649263,university,Google
10880,41.906465,-87.650678,school,Google
10909,41.939794,-87.656314,local_government_office,Google
10932,41.939915,-87.659913,school,Google
10939,41.939912,-87.66006,hospital,Google
10950,41.940783,-87.663967,school,Google
10951,41.9408,-87.663967,school,Google
10970,41.933926,-87.65633299999998,school,Google
10983,41.932503,-87.657578,hospital,Google
10992,41.933404,-87.660071,school,Google
11030,41.934908,-87.662163,hospital,Google
11035,41.935873,-87.663125,cafe,Google
11052,41.935032,-87.662555,school,Google
11057,41.935456,-87.66377,school,Google
11073,41.9336599,-87.661735,park,Google
11088,41.939808,-87.666724,school,Google
11113,41.939347,-87.667996,school,Google
11121,41.937239,-87.66506700000002,school,Google
11128,41.937445,-87.665355,school,Google
11198,41.941218,-87.670212,hospital,Google
11220,41.940491,-87.670812,library,Google
11243,41.938088,-87.66977800000002,school,Google
11255,41.936644,-87.66458399999998,school,Google
11257,41.936014,-87.664601,school,Google
11313,41.932315,-87.67064,school,Google
11316,41.93232800000001,-87.66945,school,Google
11333,41.928813,-87.658457,cafe,Google
11350,41.925462,-87.65809399999998,library,Google
11351,41.925462,-87.65809399999998,hospital,Google
11361,41.925183,-87.659926,local_government_office,Google
11368,41.92281,-87.657555,school,Google
11369,41.922986,-87.657322,park,Google
11395,41.925129,-87.662968,school,Google
11396,41.925202,-87.66297,school,Google
11420,41.922956,-87.663136,school,Google
11431,41.927776,-87.665924,local_government_office,Google
11433,41.928303,-87.666863,park,Google
11437,41.928921,-87.66922199999998,school,Google
11441,41.9284194,-87.6668977,park,Google
11453,41.925083,-87.666294,school,Google
11456,41.925089,-87.66593,school,Google
11499,41.925663,-87.669501,school,Google
11549,41.939199,-87.675333,school,Google
11558,41.939663,-87.67849,park,Google
11559,41.939483,-87.678499,hospital,Google
11560,41.939791,-87.678853,park,Google
11568,41.939655,-87.679907,school,Google
11580,41.9365791,-87.6796865,park,Google
11581,41.936826,-87.679478,park,Google
11582,41.9398167,-87.6789162,park,Google
11584,41.937155,-87.680367,park,Google
11590,41.932269,-87.675327,cafe,Google
11594,41.93531,-87.68033299999998,school,Google
11598,41.932023,-87.677828,school,Google
11626,41.939393,-87.683031,cafe,Google
11650,41.940064,-87.68950799999998,local_government_office,Google
11660,41.938209,-87.686144,school,Google
11694,41.932727,-87.688824,school,Google
11699,41.930107,-87.67390999999998,local_government_office,Google
11732,41.927131,-87.67437199999998,cafe,Google
11746,41.924305,-87.67620500000002,school,Google
11809,41.931904,-87.687777,cafe,Google
11810,41.931746,-87.687775,school,Google
11811,41.93166,-87.688016,hospital,Google
11827,41.921822,-87.68135799999997,school,Google
11829,41.922904,-87.685386,park,Google
11830,41.925922,-87.687558,school,Google
11880,41.922035,-87.657756,park,Google
11881,41.9220339,-87.6576506,park,Google
11897,41.917987,-87.65649,school,Google
11931,41.918122,-87.65969100000002,hospital,Google
11934,41.919971,-87.662035,school,Google
12017,41.914197,-87.660328,local_government_office,Google
12026,41.914242,-87.6635,school,Google
12046,41.922201,-87.667213,school,Google
12054,41.918635,-87.668439,school,Google
12071,41.919569,-87.6696,school,Google
12098,41.913457,-87.667287,school,Google
12099,41.913769,-87.668352,park,Google
12118,41.91447700000001,-87.671999,school,Google
12119,41.91465,-87.672566,school,Google
12158,41.905032,-87.661999,school,Google
12159,41.906099,-87.66327,school,Google
12160,41.906137,-87.663292,park,Google
12162,41.903317,-87.664367,school,Google
12163,41.903499,-87.664245,school,Google
12171,41.911977,-87.668666,school,Google
12202,41.91065,-87.67228399999998,cafe,Google
12213,41.910649,-87.67245,cafe,Google
12228,41.907484,-87.667793,local_government_office,Google
12239,41.903467,-87.66589599999998,university,Google
12272,41.90357,-87.6671,park,Google
12273,41.9035508,-87.66712890000002,park,Google
12318,41.906576,-87.671335,university,Google
12338,41.903213,-87.67012199999998,cafe,Google
12348,41.903374,-87.67207900000002,cafe,Google
12361,41.921383,-87.673229,cafe,Google
12425,41.917648,-87.679965,cafe,Google
12432,41.915866,-87.674499,school,Google
12451,41.914484,-87.67694,park,Google
12454,41.9143687,-87.67706740000001,park,Google
12474,41.915221,-87.677702,cafe,Google
12500,41.921649,-87.68510699999999,park,Google
12501,41.918506,-87.683318,school,Google
12506,41.918343,-87.682681,cafe,Google
12514,41.9216586,-87.6850783,park,Google
12515,41.9229044,-87.68538640000001,park,Google
12517,41.921611,-87.687424,cafe,Google
12531,41.919357,-87.688014,local_government_office,Google
12535,41.918638,-87.68729599999998,cafe,Google
12540,41.918639,-87.687247,cafe,Google
12541,41.91874,-87.68754200000002,school,Google
12551,41.917466,-87.682651,cafe,Google
12559,41.915797,-87.68597199999998,school,Google
12560,41.915776,-87.685941,school,Google
12661,41.910902,-87.67733299999998,cafe,Google
12667,41.910447,-87.673208,school,Google
12705,41.908409000000006,-87.674572,cafe,Google
12777,41.9076887,-87.67629709999999,park,Google
12778,41.90802100000001,-87.676928,park,Google
12779,41.908219,-87.677255,school,Google
12787,41.91178,-87.677595,cafe,Google
12813,41.911445,-87.678659,school,Google
12819,41.910987,-87.678598,synagogue,Google
12822,41.912536,-87.680341,library,Google
12842,41.910376,-87.677674,cafe,Google
12874,41.907049,-87.67789,school,Google
12876,41.90777,-87.676468,park,Google
12887,41.904829,-87.677402,park,Google
12888,41.90338,-87.675752,cafe,Google
12943,41.910273,-87.68461500000002,cafe,Google
12954,41.908656,-87.684599,school,Google
12956,41.912395,-87.687147,school,Google
12960,41.910257,-87.686285,school,Google
12986,41.906782,-87.685585,hospital,Google
12987,41.905866,-87.685611,school,Google
12992,41.907254,-87.685786,hospital,Google
12997,41.9041547,-87.68554040000002,park,Google
12999,41.90297,-87.684436,hospital,Google
13000,41.903429,-87.685959,park,Google
13009,41.906526,-87.68820500000002,school,Google
13011,41.903115,-87.687892,local_government_office,Google
13049,41.900437,-87.623405,cafe,Google
13093,41.90068,-87.62440500000002,cafe,Google
13120,41.9001,-87.625514,school,Google
13247,41.9016692,-87.6281243,park,Google
13283,41.901029,-87.62921,hospital,Google
13284,41.901459,-87.62950500000002,library,Google
13285,41.901193,-87.63004699999998,school,Google
13337,41.900264,-87.627391,cafe,Google
13363,41.899278,-87.626489,hospital,Google
13387,41.8993188,-87.6306691,park,Google
13388,41.900311,-87.62921999999998,school,Google
13428,41.898864,-87.628854,synagogue,Google
13429,41.898864,-87.628854,synagogue,Google
13430,41.898864,-87.628854,synagogue,Google
13431,41.898864,-87.628854,synagogue,Google
13439,41.8971288,-87.6221859,park,Google
13445,41.897212,-87.622235,park,Google
13454,41.897574,-87.623273,synagogue,Google
13456,41.896614,-87.622342,library,Google
13457,41.897091,-87.622219,park,Google
13461,41.897207,-87.623225,local_government_office,Google
13469,41.898274,-87.6238907,synagogue,Google
13531,41.898238,-87.625353,cafe,Google
13534,41.89749000000001,-87.625439,park,Google
13536,41.897443,-87.625807,cafe,Google
13537,41.897331,-87.62541800000002,university,Google
13541,41.897449,-87.625414,university,Google
13542,41.897376,-87.625322,university,Google
13561,41.896814,-87.62584,local_government_office,Google
13597,41.894591,-87.62204799999998,hospital,Google
13601,41.894789,-87.62261099999998,hospital,Google
13605,41.894584,-87.622321,hospital,Google
13621,41.894452,-87.622934,hospital,Google
13624,41.893628,-87.622835,cafe,Google
13655,41.895851,-87.625304,cafe,Google
13704,41.894227,-87.624964,library,Google
13709,41.898128,-87.62639399999998,local_government_office,Google
13710,41.897932,-87.62603100000003,local_government_office,Google
13716,41.897318,-87.627189,university,Google
13717,41.897255,-87.627831,university,Google
13718,41.897396,-87.627886,university,Google
13719,41.897382,-87.627286,library,Google
13724,41.897214,-87.627092,university,Google
13728,41.896968,-87.62643100000003,cafe,Google
13751,41.896045,-87.626972,school,Google
13755,41.896422,-87.627831,school,Google
13757,41.897889,-87.628445,school,Google
13764,41.897661,-87.628425,cafe,Google
13779,41.896884,-87.630115,school,Google
13795,41.895008,-87.626052,library,Google
13810,41.894987,-87.627197,hospital,Google
13817,41.894251,-87.626574,school,Google
13842,41.894044,-87.627903,hospital,Google
13886,41.894325,-87.62897,school,Google
13941,41.901415,-87.631837,hospital,Google
13955,41.902612,-87.634227,school,Google
13956,41.902612,-87.634227,school,Google
13957,41.902612,-87.634227,school,Google
13958,41.902684,-87.63418399999998,school,Google
13963,41.901545,-87.634101,school,Google
13967,41.899924,-87.630527,library,Google
13974,41.899439,-87.6308,park,Google
13975,41.899274,-87.630571,park,Google
13977,41.898514,-87.633629,library,Google
13978,41.901515,-87.63462700000002,school,Google
13980,41.902623,-87.638632,park,Google
13985,41.902,-87.638688,school,Google
13990,41.89921500000001,-87.635915,school,Google
13996,41.89921500000001,-87.635915,library,Google
14013,41.897108,-87.63023100000002,school,Google
14033,41.8974,-87.633114,university,Google
14142,41.893668,-87.632918,school,Google
14171,41.896474,-87.63496500000002,local_government_office,Google
14174,41.896386,-87.635823,cafe,Google
14188,41.896265,-87.63615899999998,school,Google
14196,41.897485,-87.637816,school,Google
14339,41.895456,-87.63857900000002,local_government_office,Google
14369,41.8933,-87.622169,hospital,Google
14414,41.892658,-87.622873,cafe,Google
14442,41.893018,-87.624454,cafe,Google
14532,41.88962100000001,-87.622056,university,Google
14533,41.889686,-87.622059,university,Google
14534,41.889686,-87.622059,university,Google
14543,41.890663,-87.624229,university,Google
14560,41.890624,-87.62439499999998,cafe,Google
14569,41.890312,-87.62449000000002,library,Google
14633,41.891406,-87.627944,university,Google
14642,41.89262700000001,-87.628364,cafe,Google
14643,41.892643,-87.628224,cafe,Google
14667,41.891497,-87.628778,hospital,Google
14672,41.892252,-87.62925200000002,school,Google
14755,41.88995300000001,-87.62845899999998,local_government_office,Google
14765,41.889408,-87.628939,school,Google
14773,41.88994,-87.629154,school,Google
14801,41.8865,-87.6218,local_government_office,Google
14837,41.8866275,-87.6254838,synagogue,Google
14871,41.886878,-87.623823,library,Google
14900,41.886705,-87.62554200000002,hospital,Google
14901,41.886627,-87.625484,synagogue,Google
14937,41.884697,-87.623564,local_government_office,Google
14962,41.886019,-87.62432700000002,cafe,Google
14969,41.885573,-87.624477,cafe,Google
14974,41.886247,-87.624703,university,Google
14975,41.886247,-87.624703,library,Google
14987,41.885681,-87.624775,school,Google
14988,41.885635,-87.624851,hospital,Google
14992,41.884831,-87.624138,cafe,Google
15044,41.884497,-87.625015,local_government_office,Google
15068,41.8869472,-87.6265434,park,Google
15076,41.887121,-87.62715899999998,park,Google
15078,41.886747,-87.626974,cafe,Google
15083,41.886712,-87.627475,cafe,Google
15123,41.885866,-87.626035,school,Google
15124,41.885859,-87.62639399999998,university,Google
15125,41.885864,-87.626813,university,Google
15126,41.885864,-87.626473,library,Google
15164,41.884608,-87.627319,school,Google
15175,41.885809,-87.628284,cafe,Google
15180,41.885752,-87.629194,cafe,Google
15201,41.884949,-87.629274,local_government_office,Google
15216,41.88399999999999,-87.630064,local_government_office,Google
15218,41.893134,-87.63053199999997,cafe,Google
15232,41.892915,-87.635912,school,Google
15307,41.890709,-87.630206,local_government_office,Google
15339,41.89091,-87.632068,school,Google
15342,41.89086500000001,-87.632067,school,Google
15347,41.890118,-87.631292,cafe,Google
15390,41.890693,-87.632299,library,Google
15436,41.89017800000001,-87.634174,school,Google
15461,41.889058,-87.632759,university,Google
15517,41.892545,-87.636454,school,Google
15546,41.893285,-87.637757,school,Google
15575,41.890194,-87.63584399999998,library,Google
